ticker,cik,company_name,exchange,event_type,seed_event_date,label_quality,announcement_url,cik_source,acquirer,acquirer_name,announcement_ts,announcement_source,audited_announcement_ts,audit_status,audit_score,audit_hits,audit_form,audit_accession,audit_document_url
MBCN,0000836147,Middlefield Banc Corp,,ACQUISITION,2026-02-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FMNB,Farmers National Banc Corp,2026-02-27 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-27 17:25:08+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001437749-25-031826,https://www.sec.gov/Archives/edgar/data/836147/000143774925031826/mbcn20251027c_8k.htm
FRGE,0001827821,Forge Global Holdings Inc,,ACQUISITION,2026-02-27,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SCHW,Schwab Charles Corp,2026-02-27 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-06 06:33:37+00:00,sec_candidate,12.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001827821-25-000020,https://www.sec.gov/Archives/edgar/data/1827821/000182782125000020/forge-20251105.htm
RNAM,0001599901,Avidity Biosciences Inc,,ACQUISITION,2026-02-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NVS,Novartis Ag,2026-02-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-27 11:28:55+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-250696,https://www.sec.gov/Archives/edgar/data/1599901/000119312525250696/d25008d8k.htm
AHL,0001267395,Aspen Insurance Holdings Ltd.,,ACQUISITION,2026-02-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SMPNY,Sompo Holdings Inc,2026-02-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings_in_window,,,,,
MGIC,0000876779,Magic Software Enterprises Ltd.,,ACQUISITION,2026-02-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Matrix It Ltd.,2026-02-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
MOFG,0001412665,Midwestone Financial Group Inc,,ACQUISITION,2026-02-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NIC,Nicolet Bankshares Inc,2026-02-13 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-23 16:31:14+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-101847,https://www.sec.gov/Archives/edgar/data/1412665/000110465925101847/tm2529248d1_8k.htm
SNCR,0001131554,Synchronoss Technologies Inc,,ACQUISITION,2026-02-13,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Lumine Group Inc,2026-02-13 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-04 09:05:47+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001628280-25-055229,https://www.sec.gov/Archives/edgar/data/1131554/000162828025055229/sncr-20251203.htm
ZEUS,0000917470,Olympic Steel Inc,,ACQUISITION,2026-02-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RYZ,Ryerson Holding Corp,2026-02-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-04-18 18:31:28+00:00,sec_candidate,6.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001437749-25-012355,https://www.sec.gov/Archives/edgar/data/917470/000143774925012355/zeus20250417_8k.htm
SOHO,0001301236,Sotherly Hotels Inc,,ACQUISITION,2026-02-12,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Kemmons Wilson Hospitality Partners Lp,2026-02-12 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-27 10:30:30+00:00,sec_candidate,17.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-250648,https://www.sec.gov/Archives/edgar/data/1301236/000119312525250648/soho-20251024.htm
AVDL,0001012477,Avadel Pharmaceuticals PLC,,ACQUISITION,2026-02-11,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ALKS,Alkermes PLC,2026-02-11 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-14 06:03:57+00:00,sec_candidate,5.0,definitive\s+agreement|acquirer_name,8-K,0001104659-25-111719,https://www.sec.gov/Archives/edgar/data/1012477/000110465925111719/tm2529228d9_8k.htm
CYBR,0001598110,Cyberark Software Ltd.,,ACQUISITION,2026-02-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,PANW,Palo Alto Networks Inc,2026-02-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-31 10:41:42+00:00,sec_candidate,6.0,definitive\s+agreement|acquirer_name|acquirer_symbol,425,0001193125-25-169878,https://www.sec.gov/Archives/edgar/data/1598110/000119312525169878/d53932d425.htm
THS,0001320695,Treehouse Foods Inc,,ACQUISITION,2026-02-10,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Investindustrial Viii Scsp,2026-02-10 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-10 12:05:18+00:00,sec_candidate,4.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement,8-K,0001320695-25-000104,https://www.sec.gov/Archives/edgar/data/1320695/000132069525000104/ths-20251110.htm
GBIO,0001733294,Generation Bio Co.,,ACQUISITION,2026-02-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,XOMA,Xoma Royalty Corp,2026-02-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-15 22:00:51+00:00,sec_candidate,16.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0001104659-25-121219,https://www.sec.gov/Archives/edgar/data/1733294/000110465925121219/gbio-20251215x8k.htm
DVAX,0001029142,Dynavax Technologies Corp,,ACQUISITION,2026-02-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SNY,Sanofi,2026-02-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-03-13 17:19:05+00:00,sec_candidate,4.0,definitive\s+agreement|item_1_01_transaction,8-K,0001193125-25-054049,https://www.sec.gov/Archives/edgar/data/1029142/000119312525054049/d935304d8k.htm
HI,0001417398,Hillenbrand Inc,,ACQUISITION,2026-02-09,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Lone Star Funds,2026-02-09 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-15 08:13:44+00:00,sec_candidate,9.0,merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-239558,https://www.sec.gov/Archives/edgar/data/1417398/000119312525239558/d19460d8k.htm
ISPO,0001820566,Inspirato Inc,,ACQUISITION,2026-02-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Exclusive Investments LLC,2026-02-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-23 16:02:39+00:00,sec_candidate,8.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition),8-K,0001820566-25-000184,https://www.sec.gov/Archives/edgar/data/1820566/000182056625000184/ispo-20250918.htm
DAY,0001725057,Dayforce Inc,,ACQUISITION,2026-02-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Thoma Bravo Ugp LLC,2026-02-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-21 11:17:00+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-184632,https://www.sec.gov/Archives/edgar/data/1725057/000119312525184632/d949165d8k.htm
APLT,0001697532,Applied Therapeutics Inc,,ACQUISITION,2026-02-03,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Cycle Group Holdings Limited,2026-02-03 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-11 21:37:21+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-316607,https://www.sec.gov/Archives/edgar/data/1697532/000119312525316607/d41524d8k.htm
REVG,0001687221,Rev Group Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,TEX,Terex Corp,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-30 07:59:49+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol|item_1_01_transaction,8-K,0000950103-25-013873,https://www.sec.gov/Archives/edgar/data/1687221/000095010325013873/dp236569_8k.htm
PCH,0001338749,Potlatchdeltic Corp,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,RYN,Rayonier Inc,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-14 06:21:16+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-237912,https://www.sec.gov/Archives/edgar/data/1338749/000119312525237912/d936326d8k.htm
CADE,0001299939,Cadence Bank,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,HBAN,Huntington Bancshares Inc,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
FSFG,0001435508,First Savings Financial Group Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FRME,First Merchants Corp,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-25 20:59:31+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-093406,https://www.sec.gov/Archives/edgar/data/1435508/000110465925093406/tm2526965d1_8k.htm
CMA,0000028412,Comerica Inc,,ACQUISITION,2026-01-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FITB,Fifth Third Bancorp,2026-01-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-06 06:35:32+00:00,sec_candidate,6.0,merger\s+agreement|acquirer_name|acquirer_symbol,8-K,0001193125-25-230868,https://www.sec.gov/Archives/edgar/data/28412/000119312525230868/d76458d8k.htm
CIVI,0001509589,Civitas Resources Inc,,ACQUISITION,2026-01-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,SM,Sm Energy Co.,2026-01-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-03 06:25:52+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,8-K,0001104659-25-105172,https://www.sec.gov/Archives/edgar/data/1509589/000110465925105172/tm2530051d1_8k.htm
JAMF,0001721947,Jamf Holding Corp,,ACQUISITION,2026-01-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Francisco Partners Management Lp,2026-01-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-29 11:11:48+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-103443,https://www.sec.gov/Archives/edgar/data/1721947/000110465925103443/tm2529593d1_8k.htm
SHCO,0001846510,Soho House & Co Inc,,ACQUISITION,2026-01-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Tyler Morse,2026-01-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-18 06:09:25+00:00,sec_candidate,14.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|change\s+of\s+control|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-182169,https://www.sec.gov/Archives/edgar/data/1846510/000119312525182169/d921953d8k.htm
RPTX,0001808158,Repare Therapeutics Inc,,ACQUISITION,2026-01-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Xenotherapeutics Corp,2026-01-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-14 22:16:14+00:00,sec_candidate,5.0,entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-283314,https://www.sec.gov/Archives/edgar/data/1808158/000119312525283314/d39095d8k.htm
VSTA,0001792829,Vasta Platform Ltd.,,ACQUISITION,2026-01-28,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,COGNY,Cogna Educacao SA,2026-01-28 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-30 16:15:38+00:00,sec_candidate,4.0,tender\s+offer|entered\s+into\s+.*(?:merger|acquisition),SC 14D9,0000950103-25-012563,https://www.sec.gov/Archives/edgar/data/1792829/000095010325012563/dp235241_sc14d9.htm
PLYM,0001515816,Plymouth Industrial Reit Inc,,ACQUISITION,2026-01-26,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Ares Alternative Credit Fund,2026-01-26 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-03 07:30:26+00:00,sec_candidate,6.0,definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001171520-25-000201,https://www.sec.gov/Archives/edgar/data/1515816/000117152025000201/eps11944_plym.htm
GES,0000912463,Guess Inc,,ACQUISITION,2026-01-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Marciano Paul,2026-01-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-20 12:47:00+00:00,sec_candidate,12.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-183789,https://www.sec.gov/Archives/edgar/data/912463/000119312525183789/d936438d8k.htm
ATXS,0001454789,Astria Therapeutics Inc,,ACQUISITION,2026-01-22,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BCRX,Biocryst Pharmaceuticals Inc,2026-01-22 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-14 07:12:43+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-098998,https://www.sec.gov/Archives/edgar/data/1454789/000110465925098998/tm2528677d1_8k.htm
TRUE,0001327318,Truecar Inc,,ACQUISITION,2026-01-21,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Fair Holdings Inc,2026-01-21 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-10-15 08:57:26+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-099554,https://www.sec.gov/Archives/edgar/data/1327318/000110465925099554/tm2528639d2_8k.htm
FYBR,0000020520,Frontier Communications Parent Inc,,ACQUISITION,2026-01-20,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,VZ,Verizon Communications Inc,2026-01-20 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-12-19 16:26:59+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001140361-25-046200,https://www.sec.gov/Archives/edgar/data/20520/000114036125046200/ef20061604_8k.htm
GIFI,0001031623,Gulf Island Fabrication Inc,,ACQUISITION,2026-01-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,IESC,Ies Holdings Inc,2026-01-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-07 09:01:57+00:00,sec_candidate,4.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement,8-K,0001140361-25-040961,https://www.sec.gov/Archives/edgar/data/1031623/000114036125040961/ny20056788x1_8k.htm
DENN,0000852772,Denny's Corp,,ACQUISITION,2026-01-16,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Yadav Enterprises Inc,2026-01-16 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-04 06:05:19+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-263393,https://www.sec.gov/Archives/edgar/data/852772/000119312525263393/d17512d8k.htm
SMLR,0001554859,Semler Scientific Inc,,ACQUISITION,2026-01-15,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,ASST,Strive Inc,2026-01-15 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-26 11:30:51+00:00,sec_candidate,11.0,merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-093562,https://www.sec.gov/Archives/edgar/data/1554859/000110465925093562/tm2526607d8_8k.htm
HOUS,0001398987,Anywhere Real Estate Inc,,ACQUISITION,2026-01-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,COMP,Compass Inc,2026-01-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-06-27 20:12:38+00:00,sec_candidate,8.0,definitive\s+agreement|change\s+of\s+control|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001398987-25-000100,https://www.sec.gov/Archives/edgar/data/1398987/000139898725000100/hous-20250626.htm
CIO,0001593222,City Office Reit Inc,,ACQUISITION,2026-01-08,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Elliott Investment Management Lp,2026-01-08 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-24 06:09:06+00:00,sec_candidate,10.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|item_1_01_transaction,8-K,0001193125-25-163765,https://www.sec.gov/Archives/edgar/data/1593222/000119312525163765/d923147d8k.htm
CVAC,0001809122,Curevac Nv,,ACQUISITION,2026-01-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,BNTX,Biontech Se,2026-01-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-08 16:05:30+00:00,sec_candidate,10.0,definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|acquirer_symbol,425,0001193125-25-176985,https://www.sec.gov/Archives/edgar/data/1809122/000119312525176985/d864452d425.htm
CDTX,0001610618,Cidara Therapeutics Inc,,ACQUISITION,2026-01-06,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,MRK,Merck & Co Inc,2026-01-06 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-14 08:16:47+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-281676,https://www.sec.gov/Archives/edgar/data/1610618/000119312525281676/d59851d8k.htm
MRSN,0001442836,Mersana Therapeutics Inc,,ACQUISITION,2026-01-05,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,DAWN,Day One Biopharmaceuticals Inc,2026-01-05 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-11-13 11:17:29+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|tender\s+offer|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001104659-25-110764,https://www.sec.gov/Archives/edgar/data/1442836/000110465925110764/tm2531148d1_8k.htm
PBBK,0001849670,Pb Bankshares Inc,,ACQUISITION,2026-01-02,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,NWFL,Norwood Financial Corp,2026-01-02 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-07-07 17:17:20+00:00,sec_candidate,15.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001849670-25-000021,https://www.sec.gov/Archives/edgar/data/1849670/000184967025000021/pbbk-20250707x8k.htm
SNV,0000018349,Synovus Financial Corp,,ACQUISITION,2025-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,PNFP,Pinnacle Financial Partners Inc,2025-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-27 21:33:48+00:00,sec_candidate,6.0,merger\s+agreement|acquirer_name|acquirer_symbol,8-K,0001140361-25-033024,https://www.sec.gov/Archives/edgar/data/18349/000114036125033024/ef20052605_8k.htm
BFIN,0001303942,Bankfinancial Corp,,ACQUISITION,2025-12-31,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,FFBC,First Financial Bancorp,2025-12-31 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-11 20:16:08+00:00,sec_candidate,13.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001437749-25-025934,https://www.sec.gov/Archives/edgar/data/1303942/000143774925025934/bfin20250810_8k.htm
WOW,0001701051,Wideopenwest Inc,,ACQUISITION,2025-12-30,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,-,Digitalbridge Investments LLC,2025-12-30 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-08-11 17:14:32+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|definitive\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001104659-25-076233,https://www.sec.gov/Archives/edgar/data/1701051/000110465925076233/tm2523141d1_8k.htm
MRUS,0001651311,Merus Nv,,ACQUISITION,2025-12-29,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,GMAB,Genmab A,2025-12-29 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-29 08:30:16+00:00,sec_candidate,13.0,definitive\s+agreement|tender\s+offer|acquisition\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name|item_1_01_transaction,8-K,0001193125-25-221801,https://www.sec.gov/Archives/edgar/data/1651311/000119312525221801/d94293d8k.htm
IAS,0001842718,Integral Ad Science Holding Corp,,ACQUISITION,2025-12-23,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/,stockanalysis_company_page,-,Novacap,2025-12-23 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,2025-09-24 08:14:05+00:00,sec_candidate,9.0,agreement\s+and\s+plan\s+of\s+merger|merger\s+agreement|entered\s+into\s+.*(?:merger|acquisition)|acquirer_name,8-K,0001193125-25-214050,https://www.sec.gov/Archives/edgar/data/1842718/000119312525214050/d938971d8k.htm
ZK,0001954042,Zeekr Intelligent Technology Holding Ltd.,,ACQUISITION,2025-12-19,provisional_stockanalysis_action_date_not_first_announcement,https://stockanalysis.com/actions/acquisitions/2025/,stockanalysis_company_page,GELYY,Geely Automobile Holdings Limited,2025-12-19 12:00:00+00:00,provisional_stockanalysis_action_date_not_first_announcement,,no_candidate_filings,,,,,
